pedestrianId simTime groupId-PID5
1 0.0 1
2 0.0 1
3 0.0 1
4 0.0 1
5 0.0 1
6 0.0 1
7 0.0 1
8 0.0 1
9 0.0 1
10 0.0 1
11 0.0 1
12 0.0 1
13 0.0 1
14 0.0 1
15 0.0 1
16 0.0 1
17 0.0 1
8 0.46469420951365953 1
5 0.4734719904076847 1
3 0.4866243600039267 1
17 0.497802440872896 1
11 0.5314848844163639 1
13 0.5509455819282666 1
12 0.5599123210445385 1
7 0.5608313443598036 1
2 0.5895878872881619 1
10 0.5999883901098617 1
15 0.6322783957949177 1
14 0.6326995357353791 1
9 0.6467602914048468 1
6 0.6519309470767871 1
1 0.6545765573914302 1
16 0.6638394180874347 1
4 0.6727406492226482 1
18 0.8 1
19 0.8 1
20 0.8 1
21 0.8 1
22 0.8 1
23 0.8 1
24 0.8 1
25 0.8 1
26 0.8 1
27 0.8 1
28 0.8 1
29 0.8 1
8 0.9293884190273191 1
5 0.9469439808153693 1
3 0.9732487200078535 1
17 0.995604881745792 1
11 1.0629697688327278 1
13 1.1018911638565332 1
12 1.119824642089077 1
7 1.1216626887196073 1
2 1.1791757745763238 1
10 1.1999767802197234 1
30 1.2000000000000002 1
31 1.2000000000000002 1
32 1.2000000000000002 1
33 1.2000000000000002 1
15 1.2645567915898355 1
14 1.2653990714707581 1
9 1.2935205828096936 1
6 1.3038618941535742 1
1 1.3091531147828603 1
16 1.3276788361748695 1
24 1.3365416258349123 1
27 1.3403892894606737 1
23 1.3420750838244702 1
26 1.3435009144637022 1
4 1.3454812984452964 1
19 1.351599398032909 1
29 1.3587244285730096 1
20 1.3675821389253178 1
25 1.3751334402121054 1
8 1.3940826285409786 1
28 1.399241769430428 1
5 1.420415971223054 1
3 1.4598730800117803 1
21 1.462972891318562 1
17 1.493407322618688 1
22 1.5109617632031325 1
18 1.5402775532161483 1
11 1.5944546532490915 1
34 1.6 1
35 1.6 1
36 1.6 1
37 1.6 1
38 1.6 1
39 1.6 1
40 1.6 1
41 1.6 1
42 1.6 1
13 1.6528367457847999 1
12 1.6797369631336154 1
7 1.682494033079411 1
33 1.7153491091428368 1
32 1.7667844594319742 1
2 1.7687636618644857 1
10 1.7999651703295851 1
30 1.8283867961171085 1
8 1.8587768380546381 1
31 1.8633118351173308 1
24 1.8730832516698246 1
27 1.8807785789213471 1
23 1.8841501676489403 1
26 1.8870018289274046 1
5 1.8938879616307387 1
15 1.8968351873847533 1
14 1.8980986072061372 1
19 1.9031987960658179 1
29 1.9174488571460193 1
20 1.9351642778506355 1
9 1.9402808742145403 1
3 1.946497440015707 1
25 1.9502668804242107 1
6 1.9557928412303613 1
1 1.9637296721742905 1
17 1.991209763491584 1
16 1.9915182542623042 1
28 1.998483538860856 1
43 2.0 1
44 2.0 1
45 2.0 1
46 2.0 1
47 2.0 1
48 2.0 1
