timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
24 5 10 0.2424286281720031 0.1575713718279969
25 5 10 0.2424286281720031 0.1575713718279969
42 5 15 0.30742706246448587 0.09257293753551415
46 17 18 0.37748683824108215 0.022513161758917877
47 17 18 0.37748683824108215 0.022513161758917877
57 16 23 0.2817097574611366 0.11829024253886344
58 24 25 0.3473108129970393 0.05268918700296071
59 16 23 0.3941368889485955 0.005863111051404524
60 16 23 0.3941368889485955 0.005863111051404524
61 22 23 0.377364818712145 0.022635181287855022
63 16 22 0.3190833999743672 0.08091660002563283
92 31 38 0.2812870589271716 0.11871294107282843
94 9 17 0.25837507665904913 0.1416249233409509
95 1 4 0.38770918314748837 0.012290816852511655
97 31 37 0.33106432492077154 0.06893567507922849
100 13 22 0.3425034591314417 0.05749654086855832
102 31 37 0.33060083880578506 0.06939916119421496
103 13 22 0.38965077434525625 0.010349225654743777
103 31 37 0.33060083880578506 0.06939916119421496
104 10 15 0.39765695436548837 0.0023430456345116535
105 10 15 0.39765695436548837 0.0023430456345116535
105 26 37 0.3680807278698521 0.031919272130147947
106 36 37 0.34747840098915633 0.05252159901084369
108 31 37 0.2781049888614123 0.12189501113858775
109 36 37 0.32796094262621844 0.07203905737378158
114 7 35 0.38205847386393127 0.017941526136068753
118 9 12 0.36056168344834155 0.03943831655165847
120 9 12 0.25802407320622306 0.14197592679377696
120 10 11 0.3354976043236646 0.06450239567633542
122 10 11 0.3104205115676055 0.08957948843239455
123 5 25 0.3039712574457024 0.09602874255429761
123 9 12 0.31112315601230933 0.08887684398769069
123 10 11 0.26671474288113073 0.1332852571188693
124 47 48 0.3886289616780893 0.01137103832191072
125 10 20 0.2227231246339504 0.17727687536604964
128 7 40 0.27120911828745226 0.12879088171254777
129 20 24 0.31129802072864227 0.08870197927135776
132 49 50 0.3761743484831569 0.023825651516843127
134 49 50 0.32602786410890516 0.07397213589109486
136 9 12 0.33130929181846397 0.06869070818153605
137 12 22 0.22498085796648803 0.175019142033512
138 2 7 0.25801741990902677 0.14198258009097325
139 1 40 0.39300458903782926 0.006995410962170767
140 1 40 0.39300458903782926 0.006995410962170767
141 16 33 0.39993505608441604 6.494391558398149E-5
145 28 37 0.3709267837898865 0.029073216210113495
146 6 40 0.39923331916700283 7.666808329971908E-4
146 9 22 0.3081447313394226 0.09185526866057742
146 28 37 0.3709267837898865 0.029073216210113495
147 1 50 0.3533539281797395 0.04664607182026054
148 1 50 0.3533539281797395 0.04664607182026054
150 28 38 0.32972514464293023 0.07027485535706979
151 9 40 0.3503876920044384 0.0496123079955616
153 34 43 0.3348534815285222 0.06514651847147784
154 18 32 0.36943725432732566 0.030562745672674363
154 34 36 0.36263464000717816 0.03736535999282187
155 18 32 0.36943725432732566 0.030562745672674363
155 30 36 0.3596775823168462 0.04032241768315381
158 16 29 0.2926205970845183 0.1073794029154817
162 35 42 0.29224875828235297 0.10775124171764705
164 44 47 0.304347471410068 0.095652528589932
167 15 22 0.39951937954240774 4.8062045759228456E-4
168 1 8 0.3449451473848708 0.05505485261512921
171 11 13 0.36667139432466095 0.033328605675339074
171 16 37 0.3109782051519868 0.0890217948480132
172 34 38 0.34541032952709566 0.05458967047290436
172 41 44 0.22303413853433807 0.17696586146566196
173 20 22 0.31470384064275064 0.08529615935724938
174 5 41 0.3958098457350634 0.00419015426493663
174 20 22 0.34929520193360836 0.050704798066391665
174 41 44 0.28901161477840004 0.11098838522159998
175 41 44 0.35757095041443004 0.04242904958556998
178 34 38 0.3918092997233849 0.008190700276615115
179 9 24 0.3835181400202965 0.016481859979703528
183 9 24 0.34624519743513715 0.05375480256486287
188 28 44 0.3438990497649473 0.05610095023505274
189 28 44 0.21490543526789868 0.18509456473210134
190 34 38 0.27646727294049683 0.12353272705950319
191 34 38 0.27646727294049683 0.12353272705950319
192 22 24 0.34379387825386337 0.05620612174613665
192 36 43 0.263276360145248 0.136723639854752
193 16 34 0.38205676889654216 0.017943231103457857
193 16 38 0.3678629304939214 0.03213706950607864
193 34 38 0.3357140708900313 0.06428592910996872
194 10 12 0.315161788353963 0.084838211646037
196 16 34 0.35173829584575944 0.04826170415424058
197 42 44 0.37867328525027544 0.021326714749724585
199 42 44 0.29317776450281935 0.10682223549718067
200 13 21 0.37909310623329695 0.020906893766703072
201 13 21 0.37909310623329695 0.020906893766703072
201 42 44 0.3250532400308958 0.07494675996910422
202 42 44 0.3250532400308958 0.07494675996910422
210 25 30 0.36947357964160127 0.030526420358398754
210 31 42 0.3420637369952088 0.05793626300479121
211 29 37 0.30243503558779106 0.09756496441220897
211 31 42 0.283682228818255 0.11631777118174502
212 11 32 0.3640237436817188 0.03597625631828122
213 16 30 0.20739593232909947 0.19260406767090055
213 31 44 0.38367228052611485 0.01632771947388517
214 16 30 0.20739593232909947 0.19260406767090055
215 29 37 0.38217198487746407 0.017828015122535956
217 13 21 0.3709589343497239 0.029041065650276143
217 13 23 0.3220527263247931 0.07794727367520693
218 13 23 0.3220527263247931 0.07794727367520693
219 18 19 0.3816044937328645 0.018395506267135542
223 31 42 0.3824728299911015 0.01752717000889853
223 35 36 0.2610567615295271 0.1389432384704729
224 13 23 0.2886269738510547 0.11137302614894534
225 31 42 0.30883173946037035 0.09116826053962968
226 13 23 0.26904169680773404 0.13095830319226598
226 31 42 0.25073489213552586 0.14926510786447417
226 36 37 0.3729979979283975 0.027002002071602527
226 36 43 0.37498526451356967 0.02501473548643035
227 28 39 0.30634099849618607 0.09365900150381395
227 36 37 0.325686047266053 0.07431395273394703
228 13 23 0.37567537673911877 0.02432462326088125
229 11 32 0.32079034372611615 0.07920965627388388
229 13 23 0.37567537673911877 0.02432462326088125
229 36 37 0.2924091124691939 0.10759088753080615
230 19 37 0.37953228256029964 0.020467717439700384
231 35 43 0.27790160883212084 0.12209839116787918
236 36 37 0.35981566021687633 0.04018433978312369
238 26 48 0.38533040769171123 0.014669592308288792
239 5 45 0.2423582309895579 0.15764176901044213
239 16 42 0.33280995779953837 0.06719004220046165
239 36 37 0.30232146944021354 0.09767853055978648
240 26 48 0.3651497368903562 0.03485026310964384
242 26 48 0.34499116701450194 0.05500883298549808
244 25 44 0.35577080932672395 0.044229190673276075
245 16 47 0.35947719369604236 0.04052280630395766
246 16 47 0.35947719369604236 0.04052280630395766
248 19 35 0.34118370532075526 0.05881629467924476
251 19 43 0.39779270995640653 0.0022072900435934906
251 30 38 0.26454848693944655 0.13545151306055347
252 19 35 0.3022473584699155 0.0977526415300845
252 30 38 0.28035029099630926 0.11964970900369076
253 16 42 0.3602516559239485 0.039748344076051545
253 35 43 0.31207956691443345 0.08792043308556657
254 25 44 0.3091546998344413 0.0908453001655587
257 16 41 0.36996791146666885 0.03003208853333117
263 16 41 0.3470361737542728 0.05296382624572721
265 16 41 0.25585610285639454 0.14414389714360548
268 31 42 0.21820151573704485 0.18179848426295517
278 31 42 0.24560880735434673 0.1543911926456533
279 16 39 0.3905466992249411 0.009453300775058904
282 16 39 0.3629595389413247 0.03704046105867531
285 26 40 0.3115756438228489 0.08842435617715111
315 26 46 0.36241690102955937 0.037583098970440654
316 26 46 0.36241690102955937 0.037583098970440654
