timeStep pedestrianId overlapPedestrianId distance-PID3 overlaps-PID3
205 50 59 0.31298911771460186 0.08701088228539816
206 21 30 0.280168129948953 0.11983187005104701
206 42 77 0.3882485180432214 0.011751481956778609
206 58 64 0.30743358968266277 0.09256641031733726
207 16 19 0.23658804913472983 0.1634119508652702
207 21 30 0.30674490940555316 0.09325509059444687
207 29 50 0.3268967243676094 0.07310327563239061
207 34 45 0.365913934860879 0.03408606513912105
207 58 64 0.292162391155711 0.107837608844289
207 73 81 0.3689503837670409 0.0310496162329591
208 15 51 0.34252909584053975 0.05747090415946027
208 36 42 0.38285875546289466 0.01714124453710536
208 50 59 0.3587907070781659 0.04120929292183412
208 50 74 0.25239154194407004 0.14760845805592998
209 34 45 0.2924821798070737 0.10751782019292633
210 19 67 0.3688564984549016 0.03114350154509843
210 34 45 0.2457828750914864 0.1542171249085136
210 44 60 0.3779073296587099 0.022092670341290144
210 45 77 0.37919894245107894 0.020801057548921087
211 25 51 0.26190578787864693 0.1380942121213531
211 48 84 0.3964429668586696 0.0035570331413304346
213 45 77 0.36607970232777975 0.03392029767222027
214 30 51 0.3289404829260423 0.07105951707395775
214 44 60 0.3921632541064859 0.00783674589351413
214 45 77 0.2553241141385832 0.14467588586141683
214 54 64 0.3757346575800804 0.024265342419919622
215 44 60 0.31217315826969894 0.08782684173030109
216 44 60 0.31217315826969894 0.08782684173030109
217 50 59 0.39333002749292406 0.006669972507075961
218 36 60 0.33676789673033297 0.06323210326966705
219 23 43 0.37279789102245275 0.027202108977547268
219 41 56 0.346169438097661 0.053830561902339036
219 42 60 0.3611779538952668 0.03882204610473322
219 55 82 0.35372101892969865 0.04627898107030137
220 50 59 0.3705363300279412 0.029463669972058848
221 23 43 0.3146706176968109 0.08532938230318915
221 41 56 0.2767375547016623 0.12326244529833774
221 50 59 0.36016499883752623 0.03983500116247379
222 55 82 0.32202025264177236 0.07797974735822766
224 41 56 0.39979147186040564 2.0852813959437722E-4
225 55 79 0.3708732790722294 0.029126720927770633
226 32 52 0.39051677418360065 0.009483225816399377
226 55 79 0.24021942585580586 0.15978057414419417
227 41 56 0.3587057652055007 0.04129423479449934
228 29 63 0.3874840976360897 0.012515902363910314
228 41 56 0.2949655637040529 0.10503443629594711
229 29 63 0.3874840976360897 0.012515902363910314
230 5 85 0.37049101218651875 0.02950898781348127
230 29 63 0.33954770650615546 0.06045229349384457
230 60 74 0.3645737342803034 0.03542626571969665
231 5 85 0.37049101218651875 0.02950898781348127
231 41 56 0.35824302174673284 0.041756978253267185
231 45 77 0.32875812073902183 0.07124187926097819
231 60 74 0.3645737342803034 0.03542626571969665
232 35 73 0.3829081006170184 0.017091899382981612
232 41 56 0.28633186820759765 0.11366813179240237
232 52 61 0.31884095590610007 0.08115904409389996
233 40 46 0.3889641812142696 0.0110358187857304
233 41 56 0.28633186820759765 0.11366813179240237
234 16 71 0.37895706787839095 0.02104293212160907
234 40 46 0.3889641812142696 0.0110358187857304
234 41 56 0.21666048351840825 0.18333951648159177
234 55 79 0.35128673835125884 0.04871326164874118
235 29 41 0.34912243390831105 0.050877566091688975
235 36 40 0.3268255680754624 0.0731744319245376
235 45 74 0.39109225109150325 0.008907748908496771
236 29 41 0.34912243390831105 0.050877566091688975
236 57 64 0.3712441579033936 0.02875584209660642
237 29 41 0.39375330501748884 0.006246694982511181
237 60 74 0.259360967335611 0.14063903266438904
238 32 52 0.38795334676905546 0.01204665323094456
238 60 74 0.392369492007163 0.007630507992837043
238 66 79 0.30148697785462936 0.09851302214537067
238 70 82 0.38156357884291614 0.018436421157083882
239 16 62 0.32167159289191727 0.07832840710808275
239 32 52 0.3635434994436134 0.036456500556386606
239 45 60 0.3153528108169184 0.08464718918308162
239 47 77 0.328667768953343 0.07133223104665704
240 66 79 0.3058501490302905 0.09414985096970951
240 68 84 0.39298325751266133 0.00701674248733869
241 48 85 0.3302056610145833 0.0697943389854167
241 55 82 0.332286960474685 0.06771303952531504
241 68 84 0.39298325751266133 0.00701674248733869
242 70 82 0.32524719605033076 0.07475280394966927
243 19 74 0.39385026523286504 0.0061497347671349845
244 40 44 0.26381292079789276 0.13618707920210726
245 45 74 0.27352615499319816 0.12647384500680187
245 70 82 0.20728069598585408 0.19271930401414594
246 45 74 0.3358445852293069 0.06415541477069314
247 16 74 0.29348544476026966 0.10651455523973036
251 56 57 0.3270482367871101 0.07295176321288993
252 40 63 0.366851179386684 0.03314882061331603
253 40 46 0.33019928072333327 0.06980071927666676
254 36 63 0.37921921210900883 0.020780787890991193
254 42 44 0.3906033069265944 0.009396693073405626
255 36 40 0.3020043170859757 0.09799568291402433
255 42 44 0.3906033069265944 0.009396693073405626
255 54 84 0.3116700693779337 0.08832993062206634
256 29 63 0.35107491421884335 0.048925085781156674
260 5 76 0.36452034185606785 0.03547965814393217
260 41 64 0.2745684614650036 0.12543153853499645
261 5 76 0.24195574545316606 0.15804425454683396
262 5 76 0.24195574545316606 0.15804425454683396
262 64 84 0.29504778071061966 0.10495221928938037
263 41 64 0.39319072625633306 0.006809273743666966
265 54 57 0.3794244087741214 0.020575591225878598
266 29 63 0.3761740744572742 0.023825925542725834
266 55 82 0.39976530962572243 2.3469037427759076E-4
266 57 64 0.23598590552076992 0.1640140944792301
267 5 81 0.36515442146387256 0.034845578536127464
267 55 82 0.39976530962572243 2.3469037427759076E-4
268 55 82 0.35297373253343844 0.04702626746656158
269 5 76 0.38257175474744315 0.017428245252556873
269 55 82 0.32026128820978794 0.07973871179021208
270 29 84 0.3670582020243128 0.03294179797568725
270 55 82 0.32026128820978794 0.07973871179021208
273 55 70 0.33627063047136185 0.06372936952863817
274 36 63 0.3024293466465187 0.09757065335348131
274 70 82 0.26485367469849136 0.13514632530150866
276 56 64 0.3347590092672864 0.06524099073271361
277 29 56 0.3684946951523714 0.031505304847628646
277 54 57 0.34462510229852 0.05537489770148002
277 56 64 0.37784447155196105 0.022155528448038975
278 29 41 0.3253957846916049 0.07460421530839512
278 70 82 0.25161184066925796 0.14838815933074206
279 55 66 0.32303528271343845 0.07696471728656157
279 70 82 0.25161184066925796 0.14838815933074206
279 80 85 0.370909212063051 0.029090787936949025
280 5 35 0.3543061734423218 0.04569382655767823
280 55 70 0.3517268517769853 0.048273148223014706
281 5 35 0.3543061734423218 0.04569382655767823
281 55 66 0.3267485058767895 0.07325149412321053
282 5 35 0.2530006738704659 0.14699932612953415
282 55 66 0.31594828198565683 0.08405171801434319
282 80 85 0.38857087157165393 0.011429128428346091
283 5 35 0.2530006738704659 0.14699932612953415
283 55 70 0.22324048099966398 0.17675951900033604
283 73 83 0.3834527253541703 0.016547274645829724
284 55 66 0.3057912624614228 0.09420873753857723
284 57 68 0.34543694272921044 0.05456305727078958
284 58 79 0.35074231006789314 0.049257689932106885
284 80 85 0.3256630053779299 0.07433699462207011
285 68 79 0.28812094811076294 0.11187905188923708
287 55 70 0.3950322044680884 0.004967795531911623
288 58 85 0.27008675438015983 0.1299132456198402
291 55 66 0.3949312692390033 0.005068730760996731
291 70 82 0.35990338665371335 0.04009661334628667
293 70 82 0.3011108730786921 0.09888912692130791
294 55 66 0.3738367775516275 0.026163222448372547
295 5 73 0.33832505396373874 0.06167494603626128
295 66 70 0.2475337132020044 0.15246628679799562
296 73 83 0.2785967094075768 0.12140329059242322
297 5 73 0.29954771073937125 0.10045228926062877
298 73 83 0.21994431038940634 0.18005568961059368
299 5 73 0.2780743668257216 0.1219256331742784
303 75 76 0.3833019262640308 0.01669807373596921
306 48 75 0.36826791921907287 0.03173208078092715
312 5 73 0.2253709512738767 0.1746290487261233
315 5 35 0.29228623141495447 0.10771376858504556
316 5 35 0.29228623141495447 0.10771376858504556
317 48 75 0.3647912651346909 0.03520873486530912
317 65 73 0.38291618822292034 0.017083811777079683
318 48 75 0.3647912651346909 0.03520873486530912
319 48 75 0.32125592472374714 0.07874407527625288
331 5 65 0.3862913154765472 0.013708684523452808
332 5 65 0.3862913154765472 0.013708684523452808
336 35 83 0.32349639670613217 0.07650360329386785
338 65 73 0.31180716623665145 0.08819283376334858
339 65 73 0.31180716623665145 0.08819283376334858
340 5 83 0.2837408623329466 0.11625913766705342
343 73 83 0.3700713001626123 0.029928699837387718
348 73 83 0.3278119145863454 0.07218808541365462
349 73 83 0.3278119145863454 0.07218808541365462
351 5 35 0.3864908697289031 0.013509130271096903
352 73 83 0.34971400347052845 0.05028599652947158
353 5 35 0.3292225542322925 0.0707774457677075
353 73 83 0.34971400347052845 0.05028599652947158
354 73 83 0.20638072818035413 0.1936192718196459
357 5 35 0.3250817309565086 0.07491826904349141
359 5 35 0.2179514788893619 0.18204852111063813
363 5 35 0.3957992202198149 0.0042007797801851265
364 5 35 0.3957992202198149 0.0042007797801851265
365 5 35 0.30348624114248723 0.09651375885751279
